order_id,order_date,region,state,category,sub_category,sales,profit,quantity,discount
d5a2f1a5-3b0e-48e1-aca5-05430373d076,2023-03-25,North,Ohio,Groceries & Essentials,Soft Drinks,469.8,-7.7,2,0.04
486c9cca-0daa-40bd-bee1-4a38ce425eda,2023-06-10,West,Washington,Pet Supplies,Dog Food,596.02,24.16,1,0.28
6535e6b0-7dad-4491-a1d8-ba406f07b639,2023-04-24,North,New York,Groceries & Essentials,Cooking Oil,1108.72,-50.49,2,0.11
472fcdc7-b16d-42c0-a9df-7528eff782a2,2023-05-03,West,Arizona,Electronics,Power Banks,6553.45,-251.13,5,0.09
8af535e4-b1a7-47c3-956c-e53457967df7,2023-07-18,East,New Jersey,Baby & Kids,Educational Games,966.12,244.94,6,0.22
44e0ea7c-a92d-4287-a1a9-7cd99a2073a4,2023-05-04,North,Illinois,Travel & Luggage,Passport Holders,1128.64,292.43,8,0.08
e29f8d31-ec9e-4f31-9be8-0bc48987b998,2023-07-27,East,Maryland,Health & Wellness,BP Monitors,1102.59,207.24,1,0.28
d4c95896-2e94-4176-a9f9-5433602ee86e,2023-07-18,East,New Jersey,Books & Stationery,Children Books,1645.77,343.75,3,0.06
31051ee6-a845-4662-aebe-63be87093b77,2023-08-05,East,New Jersey,Travel & Luggage,Backpacks,10748.7,3439.38,9,0.22
a2bf2bbd-faa1-428e-9e39-14edc230b522,2023-04-25,North,Illinois,Pet Supplies,Dog Food,3460.17,1250.27,3,0.05
9df4277f-d360-47fd-931b-6a636dbe32da,2023-10-31,West,Arizona,Beauty & Personal Care,Deodorants,1896.2,181.43,2,0.09
4c11bf90-d3d3-4de8-b983-89c0ed3c1978,2023-02-05,West,Arizona,Music & Instruments,Music Accessories,2236.56,362.97,4,0.26
b0ef708f-4750-4190-9bc0-5cb8b52471c5,2023-11-27,North,Illinois,Clothing & Fashion,Sportswear,796.9,174.56,5,0.21
e00414a1-5883-4a6b-b5ab-a986d465affc,2023-09-26,West,Colorado,Toys & Games,Action Figures,1339.8,-86.13,1,0.07
ec49714d-ae5e-4480-be90-486c0f359eca,2023-02-12,East,Maryland,Toys & Games,Board Games,7960.86,-403.32,6,0.19
b941d13e-fea1-456a-a70b-926f1f55764b,2023-10-05,South,North Carolina,Music & Instruments,Guitars,10743.03,4214.81,9,0.07
02df36a5-4e42-400e-bb4c-2821ef657000,2023-08-24,East,New Jersey,Footwear,Running Shoes,8281.8,577.79,6,0.22
e2cbecbe-0e02-4aaa-805e-383b0970c14e,2023-01-21,West,Arizona,Books & Stationery,Notebooks,159.14,31.17,2,0.21
8e7009be-4529-4cac-9c0d-c09000f00c2a,2023-11-09,West,Washington,Home & Living,Beds,5229.25,702.48,5,0.15
850f3622-399f-4591-9d12-bb7ce24f2c6b,2023-05-28,West,Colorado,Smart Home,Video Doorbells,2171.82,-95.54,6,0.21
6a86a128-6aa4-4d8f-aa7f-b0c91581bcfe,2023-05-20,West,Colorado,Toys & Games,3D Puzzles,5608.47,802.8,7,0.02
a6dafea2-7a27-494b-8079-3d4c242942fe,2023-06-22,South,North Carolina,Electronics,Keyboards,5821.4,2163.21,4,0.14
73eb7138-02d9-4e8b-8a85-86118f2a4369,2023-04-04,East,Massachusetts,Sports & Fitness,Cross Trainers,3789.94,299.87,7,0.13
8f54e7d6-d556-4c14-85cf-0afa71724bd6,2023-09-14,North,New York,Sports & Fitness,Shuttlecocks,34.29,6.93,1,0.25
6659f897-3466-4091-be00-5b905ed903a7,2023-01-24,North,Ohio,Books & Stationery,Engineering Books,4492.74,1530.35,7,0.03
f75122b7-19ec-476e-9cb7-0aeb5138307e,2023-05-24,North,Pennsylvania,Groceries & Essentials,Spices,5684.6,1148.62,10,0.18
7917a8f1-2118-469c-a925-6e8899b11376,2023-01-30,West,California,Office & Industrial,Projectors,1333.96,23.28,1,0.3
771e6ca5-9f9f-4b59-9610-236e7e4c54f4,2023-09-24,North,Illinois,Books & Stationery,Office Files,5643.55,-517.17,5,0.18
b04476d7-687d-465a-a03f-d54ecd9d6302,2023-06-19,East,Connecticut,Gaming,Gaming Keyboards,1117.44,417.53,3,0.29
8e267644-9c27-4015-b917-d25de6c74d56,2023-07-29,East,Maryland,Kitchen & Dining,Cookware Sets,1278.72,242.88,4,0.09
8abcf3cc-9ade-4b0a-b8db-914c02cea208,2023-07-31,West,Arizona,Books & Stationery,Competitive Exam Prep,6152.65,1414.37,5,0.25
3c94e775-a90c-40c9-8b2b-330b8ed3950a,2023-09-22,South,Georgia,Toys & Games,LEGO Sets,6687.54,2451.39,6,0.2
273407e5-8dbe-409d-ad35-8b3338234253,2023-07-03,West,Colorado,Baby & Kids,Baby Food,3562.25,311.65,5,0.3
7661af88-2a9a-4243-bdbc-55dfdb67f2b1,2023-12-02,West,Arizona,Travel & Luggage,Neck Pillows,3401.44,255.7,7,0.15
f0b24cfe-c967-4ac8-8d3d-0b22404ee2af,2023-08-21,North,Ohio,Baby & Kids,Cribs,3679.76,574.06,7,0.04
3690228e-f6a4-4f38-a335-41e55420897c,2023-10-03,West,Colorado,Travel & Luggage,Passport Holders,1193.16,254.34,3,0.26
8139b240-8f25-4fa7-9dba-5ac1f269092f,2023-12-30,East,Maryland,Groceries & Essentials,Cooking Oil,4526.72,809.33,8,0.02
d692f21c-79e3-4658-b3a8-616247791185,2023-04-11,North,Illinois,Groceries & Essentials,Organic Groceries,1152.4,-17.19,2,0.02
e361bb95-956d-4ab2-880a-c6bf53135453,2023-02-13,West,Washington,Kitchen & Dining,Mixer Grinders,4126.85,86.15,7,0.16
10961d1f-7701-4a21-804b-a9efcf2b8455,2023-10-30,South,Georgia,Beauty & Personal Care,Foundation,1654.08,640.8,3,0.25
86c19289-8b9a-421e-a3cf-a619f537ebe5,2023-11-13,North,New York,Sports & Fitness,Cross Trainers,1711.66,-27.97,2,0.01
aa279203-9101-4b20-8a5a-84187bfa9a52,2023-10-05,South,Texas,Automotive,Bike Helmets,4372.95,1539.48,3,0.18
090a33fd-8fe7-4f04-8d14-d0604b4277e3,2023-06-22,South,Georgia,Electronics,Fitness Bands,11228.67,3854.58,9,0.25
7d5dfce5-e996-4815-8a0f-292acba0a916,2023-02-17,West,California,Baby & Kids,Kids Footwear,12616.3,4076.92,10,0.07
163074b6-5772-4081-a625-c45b90f0aa43,2023-10-27,West,California,Smart Home,Smart Lights,8071.6,1310.42,10,0.28
5f598143-00ac-4f31-8563-50df594b0d78,2023-08-26,South,Florida,Books & Stationery,Fiction,5606.6,-250.14,5,0.17
6c886ef0-ad0f-4dff-9a93-5c42cd1402fc,2023-12-02,South,Florida,Clothing & Fashion,Sleepwear,64.57,24.82,1,0.17
191bdba0-b458-4d57-9d04-f28baad15e39,2023-04-09,East,Maryland,Footwear,Slippers,1486.08,417.93,3,0.12
d7e5ea16-f508-4a76-9c12-98bee20367a8,2023-03-31,West,Colorado,Smart Home,Smart Cameras,2446.42,54.03,2,0.21
f93744ec-a4cd-4f90-a983-c8a519c7dab6,2023-01-02,South,Texas,Music & Instruments,Microphones,1790.76,687.18,2,0.3
38976fc5-ba3b-4121-bd70-b9e526111c2f,2023-10-10,South,Texas,Clothing & Fashion,Formal Shirts,2123.5,362.57,5,0.15
a2f9a207-28fc-44c0-84a2-2dfdb30ac133,2023-04-26,West,California,Travel & Luggage,Travel Accessories,783.37,309.27,1,0.13
0165bbab-dd7e-453a-944b-913da53fb90b,2023-08-21,West,California,Jewelry & Accessories,Gold Jewelry,4437.36,1010.54,6,0.08
1ded53b2-a146-4073-a7c5-e84588ad2a9f,2023-01-24,North,Pennsylvania,Electronics,Memory Cards,1057.26,114.64,2,0.09
8e4bde52-344f-4eb0-bb2f-f382226b227c,2023-08-17,West,California,Kitchen & Dining,Cookware Sets,6126.42,-599.76,6,0.12
e05ac98c-cc29-4a3d-a1c8-342f45e505cc,2023-11-07,East,New Jersey,Books & Stationery,Engineering Books,9954.4,2766.21,10,0.18
e2b6fd15-7f04-40bf-8c19-30613c266ef5,2023-11-01,East,Maryland,Pet Supplies,Cat Food,2978.16,613.44,4,0.22
6c8e706a-a45e-4ac2-9b3d-d81a9f3434f6,2023-06-16,West,California,Smart Home,Voice Assistants,5499.36,1411.45,8,0.24
0630fb08-e55e-47a4-afee-8c71143f5809,2023-04-29,East,New Jersey,Jewelry & Accessories,Bracelets,319.18,-14.94,1,0.02
1adde9cf-703a-4e2e-8e5e-a67845af345b,2023-08-29,North,Pennsylvania,Automotive,Engine Oil,1181.84,107.94,2,0.0
c51c18dd-b633-4e46-a1af-487a965d1244,2023-10-04,East,Maryland,Jewelry & Accessories,Rings,2685.34,254.21,7,0.06
813a356a-a06d-45a7-a496-b5d20ce11c79,2023-06-30,South,Georgia,Smart Home,Smart Locks,1134.16,24.54,1,0.07
13f511d1-a3ec-40c0-afab-188987af5830,2023-05-03,East,Maryland,Office & Industrial,Power Tools,5822.32,-567.3,8,0.02
be216b64-c977-484b-8c22-7a52a9b48fea,2023-12-02,South,Florida,Baby & Kids,Educational Games,6773.5,469.43,10,0.12
1ea39f00-6f82-4340-94a2-ee493cef123f,2023-12-09,West,Colorado,Clothing & Fashion,Gym Wear,7561.05,2430.45,7,0.02
722a3139-7202-446c-b76b-157c068db8c8,2023-05-29,West,Arizona,Automotive,Tyre Inflators,1798.74,181.69,6,0.05
8d4427dc-d123-4cf2-a1c5-aae55a779a54,2023-03-09,North,New York,Smart Home,Smart Locks,345.64,13.02,1,0.1
cf95fd38-da3d-4f44-9140-9143fc12f34b,2023-11-09,South,North Carolina,Baby & Kids,Kids Clothing,8319.15,401.87,9,0.2
b4f52d91-6bd7-480e-84eb-f6d39bdd4cd8,2023-01-19,East,Connecticut,Jewelry & Accessories,Wallets,4558.47,-4.57,7,0.26
926969ed-4f5f-4a1b-96bc-98edfc49b72d,2023-10-10,North,Illinois,Footwear,Sneakers,4096.16,1235.36,4,0.17
075ac530-e646-4aa1-bba9-e795b8efedb1,2023-09-24,South,Texas,Clothing & Fashion,Party Wear,5567.95,190.03,5,0.2
819963de-7c7c-45e4-9ae9-147f53cccbf3,2023-11-04,East,Connecticut,Jewelry & Accessories,Gold Jewelry,14574.7,2185.96,10,0.13
bde2c773-f31c-4922-a31d-236f6ee8fa5c,2023-06-12,East,Connecticut,Home & Living,Candles,2918.06,797.05,2,0.16
000f6209-76ad-46cb-97da-599ca0e196be,2023-12-05,West,California,Gaming,Gaming Mouse,9001.08,-119.07,9,0.06
481631a7-0865-4020-b602-4d6a9ca2348a,2023-06-20,South,Florida,Footwear,Sports Shoes,2748.9,663.59,2,0.09
4f742a26-7676-4511-99c0-25c70baca1b4,2023-06-11,South,Texas,Kitchen & Dining,Juicers,1114.85,350.98,5,0.21
12b4b279-df2e-42c0-98a0-fcdb6e52c8a2,2023-11-24,North,Illinois,Gaming,Gaming Mouse,13074.66,2586.02,9,0.09
f669ce15-3c78-470e-b678-3c5622941216,2023-10-03,South,Georgia,Beauty & Personal Care,Hair Styling Tools,4854.12,967.34,6,0.2
84c749f8-0691-4bdf-829e-d3e3f4869e4e,2023-01-20,North,New York,Gaming,Gaming Monitors,6565.26,673.23,6,0.16
4728e707-37ea-4fd2-b5e5-0a64b838ccb5,2023-11-17,South,Florida,Automotive,Steering Covers,2332.08,41.61,2,0.14
fb913061-0954-44ba-9074-de81388cc6ed,2023-03-18,East,New Jersey,Gaming,Gaming Mouse,3097.3,-275.11,10,0.03
a3b7f9ff-c18a-4c2c-868e-4457c1f2504c,2023-04-12,East,Connecticut,Office & Industrial,Safety Equipment,1792.0,544.23,8,0.04
978f07dd-9787-47fe-a893-c6bd58fc6eb4,2023-04-16,North,Pennsylvania,Travel & Luggage,Suitcases,966.54,142.57,2,0.14
b9872715-2e7e-47a4-885a-a7b576636059,2023-11-09,West,Washington,Footwear,Sneakers,2876.04,962.11,3,0.19
ee9d139f-e7ca-4167-acd3-cb7627e50195,2023-03-27,South,Texas,Kitchen & Dining,Induction Cooktops,9853.38,34.75,9,0.19
ed45b2ed-3a2d-4032-861a-63c4d742f916,2023-01-18,East,New Jersey,Smart Home,Smart Cameras,6488.72,-137.13,8,0.09
b5d55259-bd17-4d39-a8b4-199f88166627,2023-08-28,North,Ohio,Music & Instruments,Guitars,1639.56,60.17,2,0.26
8690862a-b196-4a62-9696-e8a2dce69019,2023-01-07,West,Arizona,Health & Wellness,Health Drinks,1622.28,-55.06,3,0.28
053ce994-7734-48cf-8816-5cfafe5121fc,2023-11-28,East,Maryland,Kitchen & Dining,Microwave Ovens,1457.9,-136.74,5,0.1
ab88332b-e7dd-4d8f-aa3d-7ac482d64693,2023-12-24,West,Colorado,Electronics,Mirrorless Cameras,992.4,301.12,2,0.05
f7778902-de21-4023-a319-223047218f97,2023-09-05,West,Arizona,Music & Instruments,Audio Interfaces,3426.0,-168.73,8,0.02
48616ef5-15b4-4c1b-9f64-6c1720ce1030,2023-10-22,North,New York,Gaming,Gaming Chairs,100.22,-5.59,1,0.17
ffdd4828-b749-482b-ab3c-e922b5189c8f,2023-05-15,East,Connecticut,Automotive,Car Infotainment,5947.0,1709.32,4,0.3
53ac7dca-0cfd-433c-be6a-d9fa5ad41963,2023-10-04,South,Texas,Smart Home,Smart Plugs,3482.04,657.42,3,0.18
40d3edb7-1187-48f1-98ab-ef1a18424062,2023-05-07,East,Massachusetts,Health & Wellness,Health Drinks,1086.92,-45.16,1,0.18
c58a6074-58d3-486f-a454-7042d90c9ac2,2023-05-19,North,New York,Electronics,Game Controllers,6275.9,2069.77,5,0.23
c5d4edb2-6305-4dd2-b6b4-2e92d65fdc8b,2023-07-22,East,Massachusetts,Footwear,Casual Shoes,2193.24,510.73,7,0.1
35e761dd-7473-4fba-97be-c4fe48b363bb,2023-09-05,North,Ohio,Clothing & Fashion,Party Wear,4512.9,433.57,7,0.23
c59a29e3-ddbe-461a-97a0-b51bec987d35,2023-03-01,South,Florida,Groceries & Essentials,Ghee,2133.2,525.6,8,0.19
f5490a5f-1f30-4acc-99c1-b546c7b66d0a,2023-05-19,West,Colorado,Travel & Luggage,Laptop Bags,1015.68,155.51,1,0.06
c18aec82-2d04-4609-9010-a746f39ed33b,2023-07-10,East,Connecticut,Toys & Games,Dolls,6637.3,-223.77,10,0.1
8367829b-fbf0-46cc-b250-cdf639f19828,2023-01-29,East,Massachusetts,Sports & Fitness,Shuttlecocks,4725.84,-192.51,8,0.1
e07dc195-6ff1-4a92-a744-0caeab4a8cda,2023-03-06,South,Florida,Beauty & Personal Care,Hair Styling Tools,5517.92,34.23,8,0.22
225e5746-350c-4deb-88fd-14b57a01a3a8,2023-08-10,West,Arizona,Gaming,Gaming Monitors,2195.2,328.34,7,0.12
623595fd-7ff8-4a5c-b4c3-28569478af0b,2023-03-18,East,Massachusetts,Health & Wellness,Back Supports,2854.6,198.45,2,0.05
8f36c8ac-df3e-428f-b539-f4d21d7c96ab,2023-08-13,East,Maryland,Music & Instruments,Violins,8104.7,133.44,10,0.07
d9bf7b84-2799-4ad8-8f0c-9a6cd4e72a48,2023-07-06,North,Illinois,Books & Stationery,Children Books,6769.53,-498.27,9,0.02
e842c949-c0fe-4aa6-b4d0-ced947c431ba,2023-10-26,East,Connecticut,Kitchen & Dining,Electric Kettles,7856.94,-146.73,6,0.07
4e18104b-e035-4dc4-9cb4-894cd6488757,2023-10-30,North,New York,Kitchen & Dining,Cutlery,987.3,255.8,1,0.06
7ca4646e-139c-456f-b591-7ef4afb2e4ab,2023-07-23,South,North Carolina,Health & Wellness,Glucometers,1058.96,262.15,1,0.2
39be06b6-d09b-455c-974e-94353ba93ad5,2023-02-08,South,Florida,Jewelry & Accessories,Wallets,6249.9,197.83,5,0.02
efcca31b-6c75-4778-baf4-a49205651d2d,2023-04-17,North,Ohio,Gaming,Gaming Mouse,687.42,-50.84,9,0.09
d2792621-7dd9-4950-9e04-e0953e2d8eb2,2023-09-14,North,Illinois,Groceries & Essentials,Beverages,12582.72,3973.2,9,0.11
1f933325-c7b5-4b9d-b7e6-6fb27ec1a75a,2023-07-08,South,Texas,Pet Supplies,Dog Food,11080.2,-259.02,10,0.01
dc28c9a1-3a70-4be9-a604-8d698513164c,2023-05-13,South,Texas,Home & Living,Wardrobes,6739.18,-52.55,7,0.2
57e9ce0e-cf90-4ba5-b5ee-b3273eebb78f,2023-01-13,West,California,Kitchen & Dining,Glassware,14852.3,2092.68,10,0.11
23012dc8-40bb-4fc8-a8e3-24a0819dd6e6,2023-09-19,West,Colorado,Health & Wellness,First Aid Kits,6102.9,591.54,9,0.24
d0304aa6-3703-4fc9-a130-228d5e676324,2023-08-27,East,Connecticut,Home & Living,Storage Boxes,4987.78,1696.92,7,0.2
27cc2fa4-f168-4222-989b-a47e058328b4,2023-12-10,South,Texas,Home & Living,Sofas,519.12,12.77,3,0.15
d9c54a6a-9260-4ab6-8f7d-7f3312675d63,2023-08-30,South,North Carolina,Health & Wellness,Health Drinks,2344.6,-87.33,10,0.23
4c459c8f-abc3-459f-8387-8842ca3c5b97,2023-10-24,East,Maryland,Clothing & Fashion,Hoodies,8487.45,-55.27,9,0.22
c715f4f5-ee66-4843-9ce5-21514b04fa92,2023-07-20,East,Maryland,Jewelry & Accessories,Watches,7701.36,2508.17,6,0.16
9bda134f-e063-4b22-938b-e0f92a5f6b49,2023-03-30,North,Ohio,Books & Stationery,Self Help,3969.12,995.45,3,0.18
24d8569c-3acf-4952-82b3-9c665d697498,2023-08-10,West,Colorado,Baby & Kids,Baby Skincare,4820.28,819.22,4,0.19
3580bf42-31fd-4218-b79c-0f1f9f664f6f,2023-09-06,South,Florida,Office & Industrial,Power Tools,1920.64,456.12,4,0.16
a6cc937a-294c-4c86-875c-b0f8957a4597,2023-04-19,West,Washington,Groceries & Essentials,Rice,3094.02,-119.9,3,0.04
8acdc642-b8f2-4358-8d76-52aebff10052,2023-05-05,North,Illinois,Gaming,Gaming Consoles,1150.88,211.25,4,0.01
2d8ecba7-e8ff-470f-91b0-27d987468c52,2023-01-14,East,Maryland,Groceries & Essentials,Cooking Oil,2601.99,-229.02,9,0.08
ba33c664-7a02-4885-9d89-9d6779f13406,2023-10-26,North,Illinois,Automotive,Car Chargers,10384.74,3561.25,9,0.07
6732d7b9-b0a8-4ed6-ad33-0501ab8d47b6,2023-10-25,North,New York,Baby & Kids,Baby Wipes,1901.72,-34.06,4,0.08
ad6c1cef-8332-4400-9921-a842f6c09bc6,2023-12-28,West,California,Electronics,SSD,10584.88,780.24,8,0.23
873ec49a-1f73-459b-9e7a-e6b1c83922bf,2023-11-21,West,California,Automotive,Riding Gloves,475.88,142.88,1,0.09
2d801f46-b2ab-4857-8e86-a742c1ee7aaa,2023-11-28,West,Washington,Groceries & Essentials,Spices,1993.92,696.33,4,0.04
669ead25-9147-436c-8f61-3597ab0d11fc,2023-05-04,East,Maryland,Footwear,Sandals,1083.6,35.77,7,0.08
7f8000b3-638c-443e-8c4d-7ee7379f945d,2023-04-15,East,Connecticut,Jewelry & Accessories,Watches,708.36,220.48,4,0.19
78209bc9-ded8-41e2-809b-b843f3ab3c1f,2023-03-30,South,North Carolina,Music & Instruments,Audio Interfaces,2884.52,952.49,2,0.03
9a2c130a-ee3b-40e1-8441-2a82f50a621f,2023-11-21,South,Georgia,Electronics,Tablets,1518.16,191.38,4,0.03
10fc2d67-e256-4bd3-b3bf-21b752bc3c84,2023-08-27,North,Pennsylvania,Groceries & Essentials,Rice,8928.72,3284.67,8,0.09
d7d5f295-3468-424f-af3d-336b8022feb6,2023-10-17,North,New York,Smart Home,Smart Cameras,244.86,76.91,6,0.25
16d6ba6e-fca9-4a11-b51a-4ac16e6c0512,2023-12-30,North,Illinois,Home & Living,Coffee Tables,7546.86,1901.58,9,0.22
a9a8b302-d4a2-4006-990e-fd49f23b30b4,2023-04-20,West,Colorado,Pet Supplies,Cat Food,5130.36,1858.34,9,0.28
5b1614cf-f975-42d3-95c5-1719e1b2fbd3,2023-03-14,South,North Carolina,Toys & Games,LEGO Sets,8061.2,982.27,8,0.06
b6211b42-1093-4f73-b3be-13c56f5e5200,2023-11-13,South,Georgia,Clothing & Fashion,Sarees,3734.07,-257.75,3,0.11
08969d5b-de42-4fa3-bc1a-5a8f3ec9869d,2023-04-16,East,Maryland,Automotive,Jump Starters,3010.23,1104.48,9,0.27
e8a9a2ef-cd6b-4b5c-8551-b9ff393558e9,2023-07-11,North,Ohio,Music & Instruments,Microphones,14029.8,-703.56,10,0.18
d9e2c04d-489d-4e59-8d49-9e1e425f2068,2023-01-14,South,North Carolina,Electronics,Cables,9268.2,286.28,10,0.06
d772ac01-efaf-45b9-ab9b-198cc17523fb,2023-07-08,East,Connecticut,Travel & Luggage,Travel Duffels,179.9,35.13,7,0.08
16cd0c61-2dd9-4db6-abdb-6709727149c0,2023-11-30,East,New Jersey,Clothing & Fashion,Winter Wear,5472.64,756.57,4,0.02
677532cd-7ad8-4633-9d11-5596c62938aa,2023-07-30,North,Pennsylvania,Clothing & Fashion,Trousers,8123.7,1648.8,6,0.12
b418f370-40e2-40cc-8cc1-72f3dcdee0cc,2023-09-14,North,Illinois,Toys & Games,Drones for Kids,7719.2,54.96,8,0.03
1d3a1c1f-e555-48b1-be80-7b9ce7f5a63c,2023-10-18,South,North Carolina,Books & Stationery,Biographies,11854.08,2704.15,8,0.26
79919340-1389-4d9d-ac1b-c61cad3832e5,2023-10-22,West,Colorado,Groceries & Essentials,Snacks,8787.94,3499.62,7,0.11
ccaab39b-e642-4c82-8d04-8a288701bd37,2023-01-19,South,Georgia,Automotive,Car Seat Covers,1023.74,250.42,1,0.08
64c28f54-12e8-4479-96ca-393aaf670929,2023-07-31,East,Maryland,Beauty & Personal Care,Shampoo,2951.04,1156.3,4,0.17
f77fd205-5cfa-4ae8-92d6-b557479a5a25,2023-09-14,West,Colorado,Home & Living,Table Lamps,4039.0,763.28,7,0.19
71ac5fec-44a7-4c12-827b-b754ba2fdae5,2023-08-20,North,Pennsylvania,Health & Wellness,Protein Supplements,512.96,204.07,8,0.03
59809c8e-1e76-43b7-bc23-13802b9881a2,2023-07-05,South,Georgia,Clothing & Fashion,Hoodies,9662.87,-661.54,7,0.27
6bf49951-71fb-418e-8983-96d282c763d9,2023-03-17,East,Massachusetts,Clothing & Fashion,Denim Jeans,806.26,195.22,2,0.25
b2a2ca89-a95d-485a-a4b1-e048d6db4c44,2023-11-22,East,Connecticut,Sports & Fitness,Resistance Bands,596.1,34.96,10,0.04
10ce629a-fbea-40b1-8738-00c5d6f928ee,2023-08-21,North,Pennsylvania,Electronics,Hard Drives,986.7,322.54,6,0.29
ceca45ae-0513-46ae-8c08-e28b9565c99a,2023-02-08,West,Arizona,Groceries & Essentials,Coffee,1509.84,-150.22,9,0.24
827f260a-f0a9-47da-bb2c-50314b9653d7,2023-08-24,South,North Carolina,Pet Supplies,Pet Toys,11875.95,2496.55,9,0.28
9429d655-c5a3-4484-ab1e-56fd1c4e8665,2023-07-24,East,Connecticut,Clothing & Fashion,Kurtas,686.5,-19.22,10,0.02
ecd0a6ac-0910-4c05-a56f-d28880a0875c,2023-11-02,East,Maryland,Beauty & Personal Care,Hair Styling Tools,1586.15,-125.22,5,0.17
4fdeed90-5be1-4052-9d81-8cf7568dccbe,2023-11-12,West,Arizona,Toys & Games,Stuffed Animals,10421.32,852.08,7,0.28
cef1a30c-ad44-4b1e-8738-3fe6240553a7,2023-08-11,West,Washington,Office & Industrial,Printers,7288.65,834.07,5,0.01
92037b01-6801-4e3b-85a5-28815f4abae7,2023-04-10,North,Illinois,Office & Industrial,Shredders,1121.92,40.6,2,0.24
3fa3fa3d-41cd-4cc3-bd2d-24601c02136e,2023-10-06,East,New Jersey,Sports & Fitness,Cricket Balls,12660.66,-732.36,9,0.12
a03a21af-4ec9-40ea-a6c9-194a5c13d60f,2023-02-24,West,Arizona,Home & Living,Carpets,3071.84,-147.76,8,0.15
d84ad94e-251e-49dc-96ed-2e0846151789,2023-09-28,North,Pennsylvania,Sports & Fitness,Sports Bags,530.49,148.03,3,0.15
c3b85090-7f04-4c84-beb8-bef96c363a0e,2023-10-14,West,California,Music & Instruments,Guitars,4966.2,1577.29,4,0.2
4abdaa0b-1c2c-4ae4-a0c2-34af46ca4c7d,2023-07-01,South,North Carolina,Office & Industrial,Scanners,4291.5,747.75,6,0.29
336fc040-2323-4b8c-b802-b59b910653f0,2023-05-27,South,Georgia,Books & Stationery,Competitive Exam Prep,11772.08,3968.91,8,0.15
865ea719-d8ef-4a7e-ad5a-6aa467c641d0,2023-07-01,East,Connecticut,Footwear,Sneakers,1135.42,141.27,2,0.3
07b54e01-be03-4d25-8605-16798461c461,2023-03-25,East,Connecticut,Automotive,Jump Starters,872.71,85.81,1,0.09
547425bd-b351-4604-817d-64f30d809f29,2023-06-06,South,North Carolina,Footwear,Sports Shoes,4387.8,626.28,6,0.06
1b873335-e9dc-421f-b4ed-b82d64b7d275,2023-08-02,South,Georgia,Pet Supplies,Cat Food,14419.0,615.13,10,0.24
e89a71b3-6c84-416d-9534-43c3358d7ea9,2023-02-01,West,Arizona,Beauty & Personal Care,Face Creams,5809.2,-189.18,4,0.22
1ad471f7-e2fe-4621-a289-a70d138bd170,2023-09-20,East,Massachusetts,Music & Instruments,Keyboards,5274.5,70.07,5,0.02
266882df-b6ef-4bbe-96df-22fdd6042678,2023-05-07,East,Connecticut,Smart Home,Video Doorbells,520.53,162.73,3,0.28
5938049a-2a6b-436d-8eb4-0730d92a654a,2023-02-11,West,Colorado,Books & Stationery,Medical Books,1876.52,130.43,2,0.28
8f6d04e3-a622-4e78-bd28-279362975308,2023-04-15,North,Pennsylvania,Music & Instruments,Drums,7238.4,2194.88,6,0.13
cab84a24-6a03-492e-abab-bc55240d5477,2023-03-25,South,Texas,Home & Living,Clocks,1607.61,364.66,3,0.07
927be7c6-259b-4013-9318-d32bc261e22c,2023-08-26,West,California,Clothing & Fashion,Thermals,1009.53,360.65,9,0.12
84dd2fdc-e2b2-49e5-837f-9349a67e698f,2023-04-02,East,Connecticut,Automotive,Bike Helmets,2763.68,1091.69,2,0.0
a54db928-658d-4135-a0ea-26002e62e46a,2023-01-09,East,Connecticut,Toys & Games,Building Blocks,5529.37,1603.57,7,0.03
27702567-4fd7-4f30-a0ff-5566907eccae,2023-05-24,North,Pennsylvania,Groceries & Essentials,Dairy Products,5115.75,-459.18,5,0.28
b9538e30-56b3-4aa6-90b9-75ad2055cdf9,2023-02-08,East,New Jersey,Clothing & Fashion,Innerwear,5949.08,1136.92,4,0.15
6bd9dc43-255d-4e83-ac33-344e9a255c88,2023-02-01,West,Washington,Pet Supplies,Pet Grooming,433.58,167.63,1,0.18
357173cb-0d22-45e4-b320-bbfccd87fdb9,2023-06-21,South,North Carolina,Toys & Games,Outdoor Play,1747.2,658.88,8,0.3
94885a3c-48d9-4b1c-a880-54001fc03d65,2023-11-01,South,North Carolina,Pet Supplies,Cat Food,1037.88,242.61,4,0.27
e380ad8e-3545-43d7-aad3-09df3e6bda42,2023-07-21,East,New Jersey,Travel & Luggage,Travel Duffels,839.29,-19.23,1,0.1
c5da9f4e-2e8f-4ffc-848c-3475f7c1d335,2023-09-07,East,Massachusetts,Footwear,Sandals,6557.58,174.1,9,0.24
efdfab6e-991a-4783-a2f9-b8ea9b3519ee,2023-12-14,West,California,Music & Instruments,Keyboards,1994.92,79.24,2,0.29
e17b93ac-ebd8-4c81-832a-05db77baea51,2023-11-09,East,Connecticut,Books & Stationery,Office Files,4741.25,104.86,5,0.12
ddc44756-1ee1-4862-8e34-9c4bbfc31b71,2023-11-13,West,Arizona,Gaming,Gaming Chairs,2651.54,364.02,2,0.09
cdc9ffe5-6b0c-4c63-a8c8-e469fc12014d,2023-02-28,West,California,Smart Home,Voice Assistants,2098.12,506.29,2,0.08
